state,year,month,temp_mean,rh_mean,rain_mm,rain_days,monsoon
Perak,2024,2,27.571592911182503,85.83096693957923,12837.58,1783,NE
Perak,2024,3,27.92462055715658,86.04682997118155,14535.49,2183,NE
Perak,2024,4,27.93011035739597,89.80820087070973,33438.61,3592,Inter
Perak,2024,5,28.066770156204523,90.52923256039585,30108.79,4305,SW
Perak,2024,6,27.46763379126512,89.42085298339143,28256.81,3883,SW
Perak,2024,7,27.59602437318949,87.5410947957247,25728.45,2028,SW
Perak,2024,8,26.78065689637252,90.8126598066729,33021.78,3916,SW
Perlis,2005,10,26.73368394569723,,69259.01999999999,0,Inter
Perlis,2005,11,26.438535185335006,,41185.41,0,NE
Perlis,2005,12,26.575482874789444,,26481.815,0,NE
Perlis,2006,1,27.76934962554198,,5408.41,0,NE
Perlis,2006,2,28.42067655571635,,3114.5950000000003,0,NE
Perlis,2006,3,28.42067655571635,,3674.55,0,NE
Perlis,2006,4,28.538930401366358,,10293.48,0,Inter
Perlis,2006,5,28.558,,53061.52,0,SW
Perlis,2006,6,28.1694166175604,,26549.19,0,SW
Perlis,2006,7,28.129421352893235,,24646.0,0,SW
Perlis,2006,8,27.421844770683965,,75714.62,0,SW
Perlis,2006,9,26.565879658688544,,89899.38500000001,0,SW
Perlis,2006,10,26.73368394569723,,69259.01999999999,0,Inter
Perlis,2006,11,26.438535185335006,,41185.41,0,NE
Perlis,2006,12,26.575482874789444,,26481.815,0,NE
Perlis,2007,1,27.76934962554198,,5408.41,0,NE
Perlis,2007,2,28.42067655571635,,3114.5950000000003,0,NE
Perlis,2007,3,28.42067655571635,,3674.55,0,NE
Perlis,2007,4,28.538930401366358,,10293.48,0,Inter
Perlis,2007,5,28.558,,53061.52,0,SW
Perlis,2007,6,28.1694166175604,,26549.19,0,SW
Perlis,2007,7,28.129421352893235,,24646.0,0,SW
Perlis,2007,8,27.421844770683965,,75714.62,0,SW
Perlis,2007,9,26.565879658688544,,89899.38500000001,0,SW
Perlis,2007,10,26.73368394569723,,69259.01999999999,0,Inter
Perlis,2007,11,26.438535185335006,,41185.41,0,NE
Perlis,2007,12,26.575482874789444,,26481.815,0,NE
Perlis,2008,1,27.76934962554198,,5408.41,0,NE
Perlis,2008,2,28.42067655571635,,3114.5950000000003,0,NE
Perlis,2008,3,28.42067655571635,,3674.55,0,NE
Perlis,2008,4,28.538930401366358,,10293.48,0,Inter
Perlis,2008,5,28.558,,53061.52,0,SW
Perlis,2008,6,28.1694166175604,,26549.19,0,SW
Perlis,2008,7,28.129421352893235,,24646.0,0,SW
Perlis,2008,8,27.421844770683965,,75714.62,0,SW
Perlis,2008,9,26.565879658688544,,89899.38500000001,0,SW
Perlis,2008,10,26.73368394569723,,69259.01999999999,0,Inter
Perlis,2008,11,26.438535185335006,,41185.41,0,NE
Perlis,2008,12,26.575482874789444,,26481.815,0,NE
Perlis,2009,1,27.76934962554198,,5408.41,0,NE
Perlis,2009,2,28.42067655571635,,3114.5950000000003,0,NE
Perlis,2009,3,28.42067655571635,,3674.55,0,NE
Perlis,2009,4,28.538930401366358,,10293.48,0,Inter
Perlis,2009,5,28.558,,53061.52,0,SW
Perlis,2009,6,28.1694166175604,,26549.19,0,SW
Perlis,2009,7,28.129421352893235,,24646.0,0,SW
Perlis,2009,8,27.421844770683965,,75714.62,0,SW
Perlis,2009,9,26.565879658688544,,89899.38500000001,0,SW
Perlis,2009,10,26.73368394569723,,69259.01999999999,0,Inter
Perlis,2009,11,26.438535185335006,,41185.41,0,NE
Perlis,2009,12,26.575482874789444,,26481.815,0,NE
Perlis,2010,1,27.76934962554198,,5408.41,0,NE
Perlis,2010,2,28.42067655571635,,3114.5950000000003,0,NE
Perlis,2010,3,28.42067655571635,,3674.55,0,NE
Perlis,2010,4,28.538930401366358,,10293.48,0,Inter
Perlis,2010,5,28.558,,53061.52,0,SW
Perlis,2010,6,28.1694166175604,,26549.19,0,SW
Perlis,2010,7,28.129421352893235,,24646.0,0,SW
Perlis,2010,8,27.421844770683965,,75714.62,0,SW
Perlis,2010,9,26.565879658688544,,89899.38500000001,0,SW
Perlis,2010,10,26.73368394569723,,69259.01999999999,0,Inter
Perlis,2010,11,26.438535185335006,,41185.41,0,NE
Perlis,2010,12,26.575482874789444,,26481.815,0,NE
Perlis,2011,1,27.76934962554198,,5408.41,0,NE
Perlis,2011,2,28.42067655571635,,3114.5950000000003,0,NE
Perlis,2011,3,28.42067655571635,,3674.55,0,NE
Perlis,2011,4,28.538930401366358,,10293.48,0,Inter
Perlis,2011,5,28.558,,53061.52,0,SW
Perlis,2011,6,28.1694166175604,,26549.19,0,SW
Perlis,2011,7,28.129421352893235,,24646.0,0,SW
Perlis,2011,8,27.421844770683965,,75714.62,0,SW
Perlis,2011,9,26.565879658688544,,89899.38500000001,0,SW
Perlis,2011,10,26.73368394569723,,69259.01999999999,0,Inter
Perlis,2011,11,26.438535185335006,,41185.41,0,NE
Perlis,2011,12,26.575482874789444,,26481.815,0,NE
Perlis,2012,1,27.76934962554198,,5408.41,0,NE
Perlis,2012,2,28.42067655571635,,3114.5950000000003,0,NE
Perlis,2012,3,28.42067655571635,,3674.55,0,NE
Perlis,2012,4,28.538930401366358,,10293.48,0,Inter
Perlis,2012,5,28.558,,53061.52,0,SW
Perlis,2012,6,28.1694166175604,,26549.19,0,SW
Perlis,2012,7,28.129421352893235,,24646.0,0,SW
Perlis,2012,8,27.421844770683965,,75714.62,0,SW
Perlis,2012,9,26.565879658688544,,89899.38500000001,0,SW
Perlis,2012,10,26.73368394569723,,69259.01999999999,0,Inter
Perlis,2012,11,26.438535185335006,,41185.41,0,NE
Perlis,2012,12,26.575482874789444,,26481.815,0,NE
Perlis,2013,1,27.76934962554198,,5408.41,0,NE
Perlis,2013,2,28.42067655571635,,3114.5950000000003,0,NE
Perlis,2013,3,28.42067655571635,,3674.55,0,NE
Perlis,2013,4,28.538930401366358,,10293.48,0,Inter
Perlis,2013,5,28.558,,53061.52,0,SW
Perlis,2013,6,28.1694166175604,,26549.19,0,SW
Perlis,2013,7,28.129421352893235,,24646.0,0,SW
Perlis,2013,8,27.421844770683965,,75714.62,0,SW
Perlis,2013,9,26.565879658688544,,89899.38500000001,0,SW
Perlis,2013,10,26.73368394569723,,69259.01999999999,0,Inter
Perlis,2013,11,26.438535185335006,,41185.41,0,NE
Perlis,2013,12,26.575482874789444,,26481.815,0,NE
Perlis,2014,1,27.76934962554198,,5408.41,0,NE
Perlis,2014,2,28.42067655571635,,3114.5950000000003,0,NE
Perlis,2014,3,28.42067655571635,,3674.55,0,NE
Perlis,2014,4,28.538930401366358,,10293.48,0,Inter
Perlis,2014,5,28.558,,53061.52,0,SW
Perlis,2014,6,28.1694166175604,,26549.19,0,SW
Perlis,2014,7,28.129421352893235,,24646.0,0,SW
Perlis,2014,8,27.421844770683965,,75714.62,0,SW
Perlis,2014,9,26.565879658688544,,89899.38500000001,0,SW
Perlis,2014,10,26.73368394569723,,69259.01999999999,0,Inter
Perlis,2014,11,26.438535185335006,,41185.41,0,NE
Perlis,2014,12,26.575482874789444,,26481.815,0,NE
Perlis,2015,1,27.76934962554198,,5408.41,0,NE
Perlis,2015,2,28.42067655571635,,3114.5950000000003,0,NE
Perlis,2015,3,28.42067655571635,,3674.55,0,NE
Perlis,2015,4,28.538930401366358,,10293.48,0,Inter
Perlis,2015,5,28.558,,53061.52,0,SW
Perlis,2015,6,28.1694166175604,,26549.19,0,SW
Perlis,2015,7,28.129421352893235,,24646.0,0,SW
Perlis,2015,8,27.421844770683965,,75714.62,0,SW
Perlis,2015,9,26.565879658688544,,89899.38500000001,0,SW
Perlis,2015,10,26.73368394569723,,69259.01999999999,0,Inter
Perlis,2015,11,26.438535185335006,,41185.41,0,NE
Perlis,2015,12,26.575482874789444,,26481.815,0,NE
Perlis,2016,1,27.76934962554198,,5408.41,0,NE
Perlis,2016,2,28.42067655571635,,3114.5950000000003,0,NE
Perlis,2016,3,28.42067655571635,,3674.55,0,NE
Perlis,2016,4,28.538930401366358,,10293.48,0,Inter
Perlis,2016,5,28.558,,53061.52,0,SW
Perlis,2016,6,28.1694166175604,,26549.19,0,SW
Perlis,2016,7,28.129421352893235,,24646.0,0,SW
Perlis,2016,8,27.421844770683965,,75714.62,0,SW
Perlis,2016,9,26.565879658688544,,89899.38500000001,0,SW
Perlis,2016,10,26.73368394569723,,69259.01999999999,0,Inter
Perlis,2016,11,26.438535185335006,,41185.41,0,NE
Perlis,2016,12,26.575482874789444,,26481.815,0,NE
Perlis,2017,1,27.76934962554198,,5408.41,0,NE
Perlis,2017,2,28.42067655571635,,3114.5950000000003,0,NE
Perlis,2017,3,28.42067655571635,,3674.55,0,NE
Perlis,2017,4,28.538930401366358,,10293.48,0,Inter
Perlis,2017,5,28.558,,53061.52,0,SW
Perlis,2017,6,28.1694166175604,,26549.19,0,SW
Perlis,2017,7,28.129421352893235,,24646.0,0,SW
Perlis,2017,8,27.421844770683965,,75714.62,0,SW
Perlis,2017,9,26.565879658688544,,89899.38500000001,0,SW
Perlis,2017,10,26.73368394569723,,69259.01999999999,0,Inter
Perlis,2017,11,26.438535185335006,,41185.41,0,NE
Perlis,2017,12,26.575482874789444,,26481.815,0,NE
Perlis,2018,1,27.76934962554198,,5408.41,0,NE
Perlis,2018,2,28.42067655571635,,3114.5950000000003,0,NE
Perlis,2018,3,28.42067655571635,,3674.55,0,NE
Perlis,2018,4,28.538930401366358,,10293.48,0,Inter
Perlis,2018,5,28.558,,53061.52,0,SW
Perlis,2018,6,28.1694166175604,,26549.19,0,SW
Perlis,2018,7,28.129421352893235,,24646.0,0,SW
Perlis,2018,8,27.421844770683965,,75714.62,0,SW
Perlis,2018,9,26.565879658688544,,89899.38500000001,0,SW
Perlis,2018,10,26.73368394569723,,69259.01999999999,0,Inter
Perlis,2018,11,26.438535185335006,,41185.41,0,NE
Perlis,2018,12,26.575482874789444,,26481.815,0,NE
Perlis,2019,1,27.76934962554198,,5408.41,0,NE
Perlis,2019,2,28.42067655571635,,3114.5950000000003,0,NE
Perlis,2019,3,28.42067655571635,,3674.55,0,NE
Perlis,2019,4,28.538930401366358,,10293.48,0,Inter
Perlis,2019,5,28.558,,53061.52,0,SW
Perlis,2019,6,28.1694166175604,,26549.19,0,SW
Perlis,2019,7,28.129421352893235,,24646.0,0,SW
Perlis,2019,8,27.421844770683965,,75714.62,0,SW
Perlis,2019,9,26.565879658688544,,89899.38500000001,0,SW
Perlis,2019,10,26.73368394569723,,69259.01999999999,0,Inter
Perlis,2019,11,26.438535185335006,,41185.41,0,NE
Perlis,2019,12,26.575482874789444,,26481.815,0,NE
Perlis,2020,1,27.76934962554198,,5408.41,0,NE
Perlis,2020,2,28.42067655571635,,3114.5950000000003,0,NE
Perlis,2020,3,28.42067655571635,,3674.55,0,NE
Perlis,2020,4,28.538930401366358,,10293.48,0,Inter
Perlis,2020,5,28.558,,53061.52,0,SW
Perlis,2020,6,28.1694166175604,,26549.19,0,SW
Perlis,2020,7,28.129421352893235,,24646.0,0,SW
Perlis,2020,8,27.421844770683965,,75714.62,0,SW
Perlis,2020,9,26.565879658688544,,89899.38500000001,0,SW
Perlis,2020,10,26.73368394569723,,69259.01999999999,0,Inter
Perlis,2020,11,26.438535185335006,,41185.41,0,NE
Perlis,2020,12,26.575482874789444,,26481.815,0,NE
Perlis,2021,1,27.76934962554198,,5408.41,0,NE
Perlis,2021,2,28.42067655571635,,3114.5950000000003,0,NE
Perlis,2021,3,28.42067655571635,,3674.55,0,NE
Perlis,2021,4,28.538930401366358,,10293.48,0,Inter
Perlis,2021,5,28.558,,53061.52,0,SW
Perlis,2021,6,28.1694166175604,,26549.19,0,SW
Perlis,2021,7,28.129421352893235,,24646.0,0,SW
Perlis,2021,8,27.421844770683965,,75714.62,0,SW
Perlis,2021,9,26.565879658688544,,89899.38500000001,0,SW
Perlis,2021,10,26.73368394569723,,69259.01999999999,0,Inter
Perlis,2021,11,26.438535185335006,,41185.41,0,NE
Perlis,2021,12,26.575482874789444,,26481.815,0,NE
Perlis,2022,1,28.42067655571635,,5408.41,0,NE
Perlis,2022,2,28.42067655571635,,5408.41,0,NE
Perlis,2022,3,28.42067655571635,,5408.41,0,NE
Perlis,2022,4,28.42067655571635,81.70070549927641,5408.41,1578,Inter
Perlis,2022,5,28.14712589073634,82.99157957244655,11191.39,2222,SW
Perlis,2022,6,27.130843996062996,86.37068159448819,26549.19,3558,SW
Perlis,2022,7,27.33823859806785,86.86950123567738,24016.45,2768,SW
Perlis,2022,8,27.087169811320752,85.67200808625337,22256.06,3923,SW
Perlis,2022,9,26.43247996171791,88.14584280416318,47289.42,4048,SW
Perlis,2022,10,26.05810185185185,89.56695601851852,85641.01,4399,Inter
Perlis,2022,11,26.50965237543453,88.47026651216686,19327.46,3338,NE
Perlis,2022,12,26.032150477259965,84.81402582818642,14233.07,2810,NE
Perlis,2023,1,26.43158386908241,82.46849795441263,11884.17,1978,NE
Perlis,2023,2,27.58862784303924,75.82225693576605,266.89,294,NE
Perlis,2023,3,27.919700408533817,74.85906718111666,3674.55,795,NE
Perlis,2023,4,28.538930401366358,81.93747865072588,10293.48,1283,Inter
Perlis,2023,5,28.558,81.80102578796561,53061.52,6558,SW
Perlis,2023,6,28.1694166175604,82.99048909840896,33730.09,4640,SW
Perlis,2023,7,28.129421352893235,82.89180929095355,63420.74,6284,SW
Perlis,2023,8,27.421844770683965,86.1448162057585,75714.62,7015,SW
Perlis,2023,9,26.69927935565918,88.59950947738146,132509.35,7155,SW
Perlis,2023,10,27.40926603954261,87.24062411986706,52877.03,7033,Inter
Perlis,2023,11,26.36741799523548,90.53632032252153,63043.36,6499,NE
Perlis,2023,12,27.11881527231892,86.04667040988208,38730.56,6140,NE
Perlis,2024,1,27.76934962554198,79.78091446590462,3651.62,507,NE
Perlis,2024,2,30.109405940594065,72.05049504950496,3114.5950000000003,0,NE
Perlis,2024,3,29.49512195121951,78.95384377894412,2577.57,675,NE
Perlis,2024,4,30.12746006019912,82.02721694836768,22007.45,1521,Inter
Perlis,2024,5,29.53436163026345,86.85993019590182,53291.72,3489,SW
Perlis,2024,6,28.822360087889365,86.93481969755719,21037.85,2806,SW
Perlis,2024,7,28.728969461004983,88.53120817617715,24646.0,2202,SW
Perlis,2024,8,27.901496437054632,89.68447743467934,108571.2,3785,SW
Pulau Pinang,1996,8,25.916666666666668,87.43478260869566,30340.86,0,SW
Pulau Pinang,1996,9,25.714285714285715,91.85714285714286,48807.66,0,SW
Pulau Pinang,1998,6,27.0,84.0,46097.53,0,SW
Pulau Pinang,1998,7,27.358885017421603,84.47038327526133,36052.865000000005,0,SW
Pulau Pinang,1998,8,27.41949778434269,83.25997045790251,30340.86,0,SW
Pulau Pinang,1998,9,27.682027649769584,83.29185867895545,48807.66,0,SW
Pulau Pinang,1998,10,27.0875,85.1296875,75309.55,0,Inter
Pulau Pinang,1998,11,26.8336,85.24719101123596,58765.67,0,NE
Pulau Pinang,1998,12,26.72684458398744,82.67924528301887,21628.46,0,NE
Pulau Pinang,1999,1,27.16152716593245,78.97063142437592,5230.12,0,NE
Pulau Pinang,1999,2,27.662691652470187,76.91482112436115,12042.259999999998,0,NE
Pulau Pinang,1999,3,27.80786686838124,80.68986384266263,16685.760000000002,0,NE
Pulau Pinang,1999,4,27.58849557522124,82.27286135693215,32921.765,0,Inter
Pulau Pinang,1999,5,27.96433878157504,81.86181277860327,34604.61,0,SW
Pulau Pinang,1999,6,27.940532081377157,80.32863849765258,46097.53,0,SW
Pulau Pinang,1999,7,27.338815789473685,81.44243421052632,36052.865000000005,0,SW
Pulau Pinang,1999,8,26.976993865030675,83.63343558282209,30340.86,0,SW
Pulau Pinang,1999,9,26.956521739130437,83.18788819875776,48807.66,0,SW
Pulau Pinang,1999,10,26.688333333333333,85.35666666666667,75309.55,0,Inter
Pulau Pinang,1999,11,27.02492211838006,82.66043613707166,58765.67,0,NE
Pulau Pinang,1999,12,26.982142857142858,81.43636363636364,21628.46,0,NE
Pulau Pinang,2000,1,26.642857142857142,76.57142857142857,5230.12,0,NE
Pulau Pinang,2000,2,27.6,77.0,12042.259999999998,0,NE
Pulau Pinang,2000,4,27.98170731707317,81.13893129770992,32921.765,0,Inter
Pulau Pinang,2000,5,27.142857142857142,85.21428571428571,34604.61,0,SW
Pulau Pinang,2000,6,27.586046511627902,80.7867132867133,46097.53,0,SW
Pulau Pinang,2000,7,27.51060716898317,80.8327219369039,36052.865000000005,0,SW
Pulau Pinang,2000,8,27.14949494949495,81.45252525252525,30340.86,0,SW
Pulau Pinang,2000,9,27.193729903536976,83.40144810941271,48807.66,0,SW
Pulau Pinang,2000,10,27.21060382916053,83.24170965364775,75309.55,0,Inter
Pulau Pinang,2000,11,27.39417781274587,82.18804091266719,58765.67,0,NE
Pulau Pinang,2000,12,27.64529220779221,78.10813008130081,21628.46,0,NE
Pulau Pinang,2001,1,27.023387096774197,81.32903225806452,5230.12,0,NE
Pulau Pinang,2001,2,28.10008554319932,75.3818493150685,12042.259999999998,0,NE
Pulau Pinang,2001,3,28.067629179331306,77.20516717325228,16685.760000000002,0,NE
Pulau Pinang,2001,4,27.95020408163265,84.29469387755103,32921.765,0,Inter
Pulau Pinang,2001,5,28.588929889298893,82.23485967503693,34604.61,0,SW
Pulau Pinang,2001,6,27.996629213483143,80.18202247191012,46097.53,0,SW
Pulau Pinang,2001,7,28.239390642002174,78.79651795429815,36052.865000000005,0,SW
Pulau Pinang,2001,8,27.93854748603352,81.38212290502793,30340.86,0,SW
Pulau Pinang,2001,9,27.405877680698968,82.9825258141382,48807.66,0,SW
Pulau Pinang,2001,10,26.95127118644068,85.18926553672317,75309.55,0,Inter
Pulau Pinang,2001,11,27.373417721518987,80.61111111111111,58765.67,0,NE
Pulau Pinang,2001,12,27.837671232876712,73.91438356164383,21628.46,0,NE
Pulau Pinang,2002,1,28.347826086956523,64.14877717391305,5230.12,0,NE
Pulau Pinang,2002,2,28.7456864216054,65.93698424606151,12042.259999999998,0,NE
Pulau Pinang,2002,3,29.31700680272109,69.5326530612245,16685.760000000002,0,NE
Pulau Pinang,2002,4,28.668097281831187,76.64377682403433,32921.765,0,Inter
Pulau Pinang,2002,5,29.148907103825135,76.77732240437159,34604.61,0,SW
Pulau Pinang,2002,6,28.76028368794326,76.38439716312057,46097.53,0,SW
Pulau Pinang,2002,7,28.542036910457963,76.61244019138756,36052.865000000005,0,SW
Pulau Pinang,2002,8,28.040705563093624,76.1696065128901,30340.86,0,SW
Pulau Pinang,2002,9,27.545454545454547,80.42727272727272,48807.66,0,SW
Pulau Pinang,2002,10,27.84285714285714,79.37755102040816,75309.55,0,Inter
Pulau Pinang,2002,11,27.83275017494752,79.88873337998601,58765.67,0,NE
Pulau Pinang,2002,12,28.08833445718139,79.00067430883344,21628.46,0,NE
Pulau Pinang,2003,1,28.342009685230025,69.61016949152543,5230.12,0,NE
Pulau Pinang,2003,2,28.187,73.262,12042.259999999998,0,NE
Pulau Pinang,2003,3,28.3618747183416,77.66651644885083,16685.760000000002,0,NE
Pulau Pinang,2003,4,28.7484575225439,80.11675367821547,32921.765,0,Inter
Pulau Pinang,2003,5,29.07998171846435,77.7536563071298,34604.61,0,SW
Pulau Pinang,2003,6,28.292763157894736,79.39661654135338,46097.53,0,SW
Pulau Pinang,2003,7,27.955368693402328,78.73932729624838,36052.865000000005,0,SW
Pulau Pinang,2003,8,27.89551239115874,80.33891493636972,30340.86,0,SW
Pulau Pinang,2003,9,27.713687150837988,79.94762569832402,48807.66,0,SW
Pulau Pinang,2003,10,26.68816489361702,82.76928191489361,75309.55,0,Inter
Pulau Pinang,2003,11,27.50836820083682,80.28172942817294,58765.67,0,NE
Pulau Pinang,2003,12,27.66531165311653,70.77981029810299,21628.46,0,NE
Pulau Pinang,2004,1,28.46617050067659,71.20568335588634,5230.12,0,NE
Pulau Pinang,2004,2,28.486634681288557,73.27553118574366,12042.259999999998,0,NE
Pulau Pinang,2004,3,28.603160270880363,76.57859078590786,16685.760000000002,0,NE
Pulau Pinang,2004,4,28.591760299625467,80.51451310861424,32921.765,0,Inter
Pulau Pinang,2004,5,28.774149659863944,79.2766439909297,34604.61,0,SW
Pulau Pinang,2004,6,28.33473585787751,79.9794296400187,46097.53,0,SW
Pulau Pinang,2004,7,27.647938377888536,81.25600362483009,36052.865000000005,0,SW
Pulau Pinang,2004,8,27.812415043044854,80.89170820117808,30340.86,0,SW
Pulau Pinang,2004,9,27.544776119402982,80.07276119402985,48807.66,0,SW
Pulau Pinang,2004,10,27.075374531835205,81.98970037453184,75309.55,0,Inter
Pulau Pinang,2004,11,27.499754540991653,80.20286278381046,58765.67,0,NE
Pulau Pinang,2004,12,27.685476410730804,73.10050949513663,21628.46,0,NE
Pulau Pinang,2005,1,27.963661453541857,69.0473781048758,5230.12,0,NE
Pulau Pinang,2005,2,28.75733063700708,72.55134041476985,12042.259999999998,0,NE
Pulau Pinang,2005,3,28.859410430839,72.55293048614266,16685.760000000002,0,NE
Pulau Pinang,2005,4,28.70469483568075,79.3026874115983,32921.765,0,Inter
Pulau Pinang,2005,5,28.364014801110084,81.6062030075188,34604.61,0,SW
Pulau Pinang,2005,6,28.58407494145199,80.6062030075188,46097.53,0,SW
Pulau Pinang,2005,7,28.15794264906691,80.558352402746,36052.865000000005,0,SW
Pulau Pinang,2005,8,27.96451319381256,80.60750228728271,30340.86,0,SW
Pulau Pinang,2005,9,28.19866920152091,80.01199040767386,48807.66,0,SW
Pulau Pinang,2005,10,27.217693376563226,84.00665399239544,75309.55,0,Inter
Pulau Pinang,2005,11,26.851957975167146,85.93404461687682,58765.67,0,NE
Pulau Pinang,2005,12,26.52571688666363,85.4352994970279,21628.46,0,NE
Pulau Pinang,2006,1,27.54061496099128,77.38610216290841,5230.12,0,NE
Pulau Pinang,2006,2,28.28992878942014,75.1107708014293,12042.259999999998,0,NE
Pulau Pinang,2006,3,28.527131782945737,78.83601286173634,16685.760000000002,0,NE
Pulau Pinang,2006,4,28.13863744640305,82.86052123552123,32921.765,0,Inter
Pulau Pinang,2006,5,27.80009233610341,83.55874060150376,34604.61,0,SW
Pulau Pinang,2006,6,27.54432199329181,83.43725490196078,46097.53,0,SW
Pulau Pinang,2006,7,28.05766590389016,82.15650969529086,36052.865000000005,0,SW
Pulau Pinang,2006,8,28.06316274781005,80.50324675324676,30340.86,0,SW
Pulau Pinang,2006,9,27.18620356970574,84.79268292682927,48807.66,0,SW
Pulau Pinang,2006,10,27.41102873030584,84.0620884289746,75309.55,0,Inter
Pulau Pinang,2006,11,27.05317073170732,86.96199407699902,58765.67,0,NE
Pulau Pinang,2006,12,27.712984054669704,78.23903107861061,21628.46,0,NE
Pulau Pinang,2007,1,27.67467149977345,74.54108034498411,5230.12,0,NE
Pulau Pinang,2007,2,28.13544369486248,74.13520540821632,12042.259999999998,0,NE
Pulau Pinang,2007,3,27.96287913082843,79.99591280653951,16685.760000000002,0,NE
Pulau Pinang,2007,4,28.104699860400185,83.44253140995812,32921.765,0,Inter
Pulau Pinang,2007,5,28.59649122807017,81.48178137651821,34604.61,0,SW
Pulau Pinang,2007,6,27.98142989786444,83.33426183844011,46097.53,0,SW
Pulau Pinang,2007,7,27.58213644524237,84.15394973070018,36052.865000000005,0,SW
Pulau Pinang,2007,8,27.63157894736842,82.22762033288349,30340.86,0,SW
Pulau Pinang,2007,9,27.18816458622284,85.51872399445215,48807.66,0,SW
Pulau Pinang,2007,10,26.560414788097383,87.18890892696123,75309.55,0,Inter
Pulau Pinang,2007,11,26.82943925233645,84.33691588785047,58765.67,0,NE
Pulau Pinang,2007,12,26.73161930536761,81.38249887235003,21628.46,0,NE
Pulau Pinang,2008,1,27.81599273057701,77.98364379827352,5230.12,0,NE
Pulau Pinang,2008,2,27.639883833494675,72.87947725072604,12042.259999999998,0,NE
Pulau Pinang,2008,3,27.13387607417458,83.524197195839,16685.760000000002,0,NE
Pulau Pinang,2008,4,27.8521327014218,83.4691943127962,32921.765,0,Inter
Pulau Pinang,2008,5,28.119565217391305,81.46829710144928,34604.61,0,SW
Pulau Pinang,2008,6,27.768196569309225,83.50440426518313,46097.53,0,SW
Pulau Pinang,2008,7,27.322507893549844,83.43121335137573,36052.865000000005,0,SW
Pulau Pinang,2008,8,27.43840579710145,82.72826086956522,30340.86,0,SW
Pulau Pinang,2008,9,26.908201304753028,84.15657036346691,48807.66,0,SW
Pulau Pinang,2008,10,27.04179775280899,84.84808988764046,75309.55,0,Inter
Pulau Pinang,2008,11,27.29850746268657,83.55643656716418,58765.67,0,NE
Pulau Pinang,2008,12,27.2157394843962,77.86205336951606,21628.46,0,NE
Pulau Pinang,2009,1,27.23165666820489,72.00092293493309,5230.12,0,NE
Pulau Pinang,2009,2,27.59222333000997,77.17996011964108,12042.259999999998,0,NE
Pulau Pinang,2009,3,27.42019837691614,83.02569882777277,16685.760000000002,0,NE
Pulau Pinang,2009,4,27.94756380510441,82.7661252900232,32921.765,0,Inter
Pulau Pinang,2009,5,27.999083829592305,82.73110398534128,34604.61,0,SW
Pulau Pinang,2009,6,28.695833333333333,78.94212962962963,46097.53,0,SW
Pulau Pinang,2009,7,27.922627080521817,80.24471434997751,36052.865000000005,0,SW
Pulau Pinang,2009,8,27.167410714285715,86.103125,30340.86,0,SW
Pulau Pinang,2009,9,27.818897637795278,83.31125521074571,48807.66,0,SW
Pulau Pinang,2009,10,27.364695340501797,84.37992831541219,75309.55,0,Inter
Pulau Pinang,2009,11,27.17206290471785,84.58233117483812,58765.67,0,NE
Pulau Pinang,2009,12,27.59432687978388,79.91985592075642,21628.46,0,NE
Pulau Pinang,2010,1,28.03947958725886,76.9641094661283,5230.12,0,NE
Pulau Pinang,2010,2,29.269116186693147,75.63058589870904,12042.259999999998,0,NE
Pulau Pinang,2010,3,29.12241224122412,77.86588658865887,16685.760000000002,0,NE
Pulau Pinang,2010,4,29.12046511627907,82.22465116279069,32921.765,0,Inter
Pulau Pinang,2010,5,29.456959706959708,81.83516483516483,34604.61,0,SW
Pulau Pinang,2010,6,28.256674473067918,83.32459016393443,46097.53,0,SW
Pulau Pinang,2010,7,27.90058743786715,82.17758698599187,36052.865000000005,0,SW
Pulau Pinang,2010,8,28.29611211573237,82.31374321880651,30340.86,0,SW
Pulau Pinang,2010,9,27.745361781076067,83.61734693877551,48807.66,0,SW
Pulau Pinang,2010,10,28.22568973315242,81.6472184531886,75309.55,0,Inter
Pulau Pinang,2010,11,27.193456614509245,86.24419155998103,58765.67,0,NE
Pulau Pinang,2010,12,26.51171336701883,86.01010564997704,21628.46,0,NE
Pulau Pinang,2011,1,27.038636363636364,79.04454545454546,5230.12,0,NE
Pulau Pinang,2011,2,27.981313131313133,77.88686868686868,12042.259999999998,0,NE
Pulau Pinang,2011,3,27.20082530949106,85.1421366345713,16685.760000000002,0,NE
Pulau Pinang,2011,4,28.205007085498348,82.30184222957014,32921.765,0,Inter
Pulau Pinang,2011,5,28.41567912488605,83.0063810391978,34604.61,0,SW
Pulau Pinang,2011,6,28.49485018726592,81.53932584269663,46097.53,0,SW
Pulau Pinang,2011,7,28.35078053259872,81.60330578512396,36052.865000000005,0,SW
Pulau Pinang,2011,8,27.554166666666667,83.48981481481482,30340.86,0,SW
Pulau Pinang,2011,9,27.63087248322148,83.80105465004794,48807.66,0,SW
Pulau Pinang,2011,10,27.34764542936288,85.96260387811634,75309.55,0,Inter
Pulau Pinang,2011,11,27.24406779661017,85.24213075060533,58765.67,0,NE
Pulau Pinang,2011,12,27.546037562986715,79.52633989922126,21628.46,0,NE
Pulau Pinang,2012,1,27.7951197053407,77.46639042357275,5230.12,0,NE
Pulau Pinang,2012,2,27.869041887337502,81.62060664419836,12042.259999999998,0,NE
